model,split,paper_id,generation,n_relations,n_rare,n_failed,min_prob,mean_prob,num_relations_meta,abstract_words,allowed,passed
qwen3_4b,dev,27860185,generation_1,8,0,2,0.0076248464174568,0.7426902067963965,8,209,0,False
qwen3_4b,dev,27860185,generation_2,8,0,3,0.0086155803874135,0.6369721136288717,8,165,0,False
qwen3_4b,dev,27860185,generation_3,8,0,2,0.0073746312409639,0.7446072124876082,8,203,0,False
qwen3_4b,dev,27866394,generation_1,19,0,15,0.0002158909483114,0.24148381027656504,19,207,2,False
qwen3_4b,dev,27866394,generation_2,19,0,16,0.000210451791645,0.18226399246257063,19,162,2,False
qwen3_4b,dev,27866394,generation_3,19,0,16,0.0002003887639148,0.16511962055933266,19,190,2,False
qwen3_4b,dev,28259923,generation_1,12,0,2,0.0189808029681444,0.7658969162342449,12,232,1,False
qwen3_4b,dev,28259923,generation_2,12,0,2,0.0006348241586238,0.7982441988812449,12,202,1,False
qwen3_4b,dev,28259923,generation_3,12,0,2,0.0013524127425625,0.7994960726646241,12,179,1,False
qwen3_4b,dev,28393239,generation_1,7,0,3,0.000713922898285,0.543075569955233,7,168,0,False
qwen3_4b,dev,28393239,generation_2,7,0,3,0.001106182928197,0.5610283946984315,7,149,0,False
qwen3_4b,dev,28393239,generation_3,7,0,3,0.0022446999792009,0.5652255907189101,7,160,0,False
qwen3_4b,dev,28518143,generation_1,31,0,22,0.0003051946987397,0.34709705931562623,31,232,2,False
qwen3_4b,dev,28518143,generation_2,31,0,20,0.0001804456114768,0.3908413427392764,31,228,2,False
qwen3_4b,dev,28518143,generation_3,31,0,23,0.0002824570983648,0.2717675331889862,31,236,2,False
qwen3_4b,dev,29049388,generation_1,9,0,2,0.0043576476164162,0.7751296160018278,9,166,1,False
qwen3_4b,dev,29049388,generation_2,9,0,3,0.0039544343017041,0.6818497283384204,9,180,1,False
qwen3_4b,dev,29049388,generation_3,9,0,2,0.0054997522383928,0.773051636500491,9,163,1,False
qwen3_4b,dev,29183288,generation_1,33,0,26,0.00027297163615,0.21834187237034322,33,224,2,False
qwen3_4b,dev,29183288,generation_2,33,0,26,0.0003085338976234,0.21316760122797196,33,231,2,False
qwen3_4b,dev,29183288,generation_3,33,0,18,0.0001825271901907,0.4430839592709107,33,238,2,False
qwen3_4b,dev,6086495,generation_1,1,0,1,0.0030929455533623,0.0030929455533623,1,132,0,False
qwen3_4b,dev,6086495,generation_2,1,0,0,0.9857609868049622,0.9857609868049622,1,167,0,True
qwen3_4b,dev,6086495,generation_3,1,0,1,0.0075250654481351,0.0075250654481351,1,138,0,False
qwen3_4b,dev,7811247,generation_1,4,0,2,0.0300439726561307,0.4828450311906635,4,168,0,False
qwen3_4b,dev,7811247,generation_2,4,0,2,0.00047258567065,0.39319446333684027,4,209,0,False
qwen3_4b,dev,7811247,generation_3,4,0,3,0.007835236378014,0.2786434434819966,4,155,0,False
qwen3_4b,test,15000256,generation_1,6,0,0,0.8904157876968384,0.9691457450389862,6,171,0,True
qwen3_4b,test,15000256,generation_2,6,0,1,0.0283916108310222,0.8285929082582394,6,152,0,False
qwen3_4b,test,15000256,generation_3,6,0,1,0.0615255683660507,0.8338054195046425,6,185,0,False
qwen3_4b,test,15036754,generation_1,25,6,13,0.0001781902392394,0.3449337208096403,25,264,2,False
qwen3_4b,test,15036754,generation_2,25,6,11,0.0001794146955944,0.3852821198105812,25,256,2,False
qwen3_4b,test,15036754,generation_3,25,6,11,0.0002614205004647,0.36949001317378133,25,216,2,False
qwen3_4b,test,15111599,generation_1,2,0,0,0.9942329525947572,0.9959199130535126,2,145,0,True
qwen3_4b,test,15111599,generation_2,2,0,0,0.9927323460578918,0.9946722388267517,2,103,0,True
qwen3_4b,test,15111599,generation_3,2,0,0,0.9939582347869872,0.9957039058208466,2,151,0,True
qwen3_4b,test,15130900,generation_1,2,0,1,0.0138685051351785,0.49482664186507463,2,111,0,False
qwen3_4b,test,15130900,generation_2,2,0,1,0.0125830294564366,0.4945264221169055,2,169,0,False
qwen3_4b,test,15130900,generation_3,2,0,1,0.0189602188766002,0.4967233743518591,2,186,0,False
qwen3_4b,test,15233872,generation_1,7,0,3,0.000339087418979,0.5769594727275295,7,141,0,False
qwen3_4b,test,15233872,generation_2,7,0,3,0.0008195805712603,0.5768103000757817,7,129,0,False
qwen3_4b,test,15233872,generation_3,7,0,3,0.0007328493520617,0.6423622512125543,7,155,0,False
qwen3_4b,test,15459975,generation_1,1,0,0,0.9932317733764648,0.9932317733764648,1,156,0,True
qwen3_4b,test,15459975,generation_2,1,0,0,0.9947270750999452,0.9947270750999452,1,143,0,True
qwen3_4b,test,15459975,generation_3,1,0,0,0.9943733215332032,0.9943733215332032,1,157,0,True
qwen3_4b,test,15464247,generation_1,1,0,0,0.997663140296936,0.997663140296936,1,142,0,True
qwen3_4b,test,15464247,generation_2,1,0,0,0.9979546070098876,0.9979546070098876,1,126,0,True
qwen3_4b,test,15464247,generation_3,1,0,0,0.9977579712867736,0.9977579712867736,1,131,0,True
qwen3_4b,test,15485686,generation_1,12,0,3,0.0038703449536114,0.7601346882098975,12,244,1,False
qwen3_4b,test,15485686,generation_2,12,0,1,0.0142754297703504,0.8997189252016445,12,210,1,True
qwen3_4b,test,15485686,generation_3,12,0,0,0.7541102766990662,0.9649288753668467,12,233,1,True
qwen3_4b,test,15668505,generation_1,6,0,2,0.0286909565329551,0.6742283596346775,6,141,0,False
qwen3_4b,test,15668505,generation_2,6,0,2,0.0101463086903095,0.6649095729614297,6,135,0,False
qwen3_4b,test,15668505,generation_3,6,0,2,0.0547316782176494,0.6812093574553728,6,142,0,False
qwen3_4b,test,15673851,generation_1,12,0,5,0.0093721328303217,0.599986995337531,12,191,1,False
qwen3_4b,test,15673851,generation_2,12,0,4,0.0130538055673241,0.6453493367880583,12,206,1,False
qwen3_4b,test,15673851,generation_3,12,0,5,0.0088459001854062,0.5917587069173654,12,206,1,False
qwen3_4b,test,15811908,generation_1,17,2,13,0.0013364288024604,0.1554763670736814,17,222,2,False
qwen3_4b,test,15811908,generation_2,17,2,10,0.001291493885219,0.3485583456315319,17,235,2,False
qwen3_4b,test,15811908,generation_3,17,2,8,0.0004561949754133,0.4009731974185663,17,196,2,False
qwen3_4b,test,15818664,generation_1,4,0,2,0.0235435217618942,0.5101329032331705,4,158,0,False
qwen3_4b,test,15818664,generation_2,4,0,1,0.0079415244981646,0.7182185004930943,4,174,0,False
qwen3_4b,test,15818664,generation_3,4,0,1,0.0046985745429992,0.7453685104846954,4,190,0,False
qwen3_4b,test,15820770,generation_1,6,0,5,0.00039359999937,0.20539493529455888,6,178,0,False
qwen3_4b,test,15820770,generation_2,6,0,6,0.0013437420129776,0.02236126708642885,6,204,0,False
qwen3_4b,test,15820770,generation_3,6,0,3,0.0335589498281478,0.5124148254593213,6,261,0,False
qwen3_4b,test,15824163,generation_1,1,0,0,0.995354413986206,0.995354413986206,1,158,0,True
qwen3_4b,test,15824163,generation_2,1,0,0,0.9946711659431458,0.9946711659431458,1,142,0,True
qwen3_4b,test,15824163,generation_3,1,0,0,0.9969086050987244,0.9969086050987244,1,144,0,True
qwen3_4b,test,15987266,generation_1,5,0,4,0.0004110747540835,0.20712633228977212,5,181,0,False
qwen3_4b,test,15987266,generation_2,5,0,4,0.0003639403148554,0.2105536959948949,5,184,0,False
qwen3_4b,test,15987266,generation_3,5,0,4,0.0005024679121561,0.20664327373960983,5,162,0,False
qwen3_4b,test,16046395,generation_1,3,0,1,0.0016471180133521,0.6639545968112845,3,228,0,False
qwen3_4b,test,16046395,generation_2,3,0,1,0.0008768230327405,0.6636606385194076,3,199,0,False
qwen3_4b,test,16046395,generation_3,3,0,1,0.0010043225483968,0.6641670214400316,3,168,0,False
qwen3_4b,test,16112787,generation_1,15,0,5,0.0031454141717404,0.6254748637322336,15,233,2,False
qwen3_4b,test,16112787,generation_2,15,0,6,0.0006400134880095,0.6134411133360118,15,227,2,False
qwen3_4b,test,16112787,generation_3,15,0,5,0.0007736440165899,0.6583102732237118,15,209,2,False
qwen3_4b,test,16116131,generation_1,2,0,0,0.9803070425987244,0.9807374775409698,2,197,0,True
qwen3_4b,test,16116131,generation_2,2,0,0,0.980463683605194,0.9808636605739594,2,163,0,True
qwen3_4b,test,16116131,generation_3,2,0,0,0.9806640148162842,0.9815914630889893,2,225,0,True
qwen3_4b,test,16186368,generation_1,3,0,2,0.0149076515808701,0.3457470688348015,3,130,0,False
qwen3_4b,test,16186368,generation_2,3,0,2,0.0045482399873435,0.3356097514430682,3,148,0,False
qwen3_4b,test,16186368,generation_3,3,0,2,0.009288185276091,0.3392293437694509,3,154,0,False
qwen3_4b,test,16252083,generation_1,6,0,3,0.0012123684864491,0.5037926852625484,6,159,0,False
qwen3_4b,test,16252083,generation_2,6,0,3,0.0008460754179395,0.5069624434787935,6,225,0,False
qwen3_4b,test,16252083,generation_3,6,0,3,0.0009586949599906,0.5080269126337952,6,167,0,False
qwen3_4b,test,16330669,generation_1,7,0,0,0.9933413863182068,0.996858034815107,7,210,0,True
qwen3_4b,test,16330669,generation_2,7,0,0,0.993906795978546,0.9967883314405169,7,151,0,True
qwen3_4b,test,16330669,generation_3,7,0,0,0.934719741344452,0.9866584283964974,7,226,0,True
qwen3_4b,test,16428827,generation_1,9,0,4,0.0167699549347162,0.6151620358642604,9,269,1,False
qwen3_4b,test,16428827,generation_2,9,0,3,0.0707080885767936,0.6422526008552976,9,213,1,False
qwen3_4b,test,16428827,generation_3,9,0,3,0.0716457143425941,0.6975581207209163,9,255,1,False
qwen3_4b,test,16629641,generation_1,14,1,9,0.0020566226448863,0.3610934913989955,14,296,2,False
qwen3_4b,test,16629641,generation_2,14,1,6,0.0031541606876999,0.5182877286071224,14,260,2,False
qwen3_4b,test,16629641,generation_3,14,1,5,0.0040858746506273,0.5745434062888047,14,235,2,False
qwen3_4b,test,16731636,generation_1,11,0,5,0.0037050589453428,0.5381760986479507,11,178,1,False
qwen3_4b,test,16731636,generation_2,11,0,5,0.0026026926934719,0.5472128975459121,11,186,1,False
qwen3_4b,test,16731636,generation_3,11,0,3,0.0010035976301878,0.722278825155544,11,192,1,False
qwen3_4b,test,16820346,generation_1,7,0,6,0.005136598367244,0.15183970485148682,7,235,0,False
qwen3_4b,test,16820346,generation_2,7,0,3,0.0215066615492105,0.5901238889034305,7,128,0,False
qwen3_4b,test,16820346,generation_3,7,0,4,0.007744800299406,0.4373731438868812,7,140,0,False
qwen3_4b,test,16840830,generation_1,1,0,0,0.9961679577827454,0.9961679577827454,1,161,0,True
qwen3_4b,test,16840830,generation_2,1,0,0,0.9966020584106444,0.9966020584106444,1,163,0,True
qwen3_4b,test,16840830,generation_3,1,0,0,0.9950279593467712,0.9950279593467712,1,127,0,True
qwen3_4b,test,16844102,generation_1,24,0,11,0.0002088952169287,0.5026732621081464,24,203,2,False
qwen3_4b,test,16844102,generation_2,24,0,12,0.0002228748926427,0.4893815904148748,24,216,2,False
qwen3_4b,test,16844102,generation_3,24,0,13,0.0002206210774602,0.46141376099512854,24,233,2,False
qwen3_4b,test,16849419,generation_1,3,0,1,0.0233716629445552,0.6597124425073465,3,142,0,False
qwen3_4b,test,16849419,generation_2,3,0,2,0.1350391656160354,0.45282094180583954,3,154,0,False
qwen3_4b,test,16849419,generation_3,3,0,1,0.0236502736806869,0.6587523172299067,3,151,0,False
qwen3_4b,test,16970763,generation_1,3,0,0,0.9948122501373292,0.9952597816785177,3,191,0,True
qwen3_4b,test,16970763,generation_2,3,0,0,0.9955593347549438,0.9957631230354309,3,162,0,True
qwen3_4b,test,16970763,generation_3,3,0,0,0.9954594969749452,0.9957129557927451,3,163,0,True
qwen3_4b,test,17003923,generation_1,15,0,1,0.1701379418373108,0.9236488580703736,15,140,2,True
qwen3_4b,test,17003923,generation_2,15,0,2,0.0057434104382991,0.8781295575201511,15,180,2,True
qwen3_4b,test,17003923,generation_3,15,0,4,0.0212878473103046,0.7310379075507323,15,221,2,False
qwen3_4b,test,17059986,generation_1,7,1,3,0.0034842020832002,0.44314746246007936,7,149,0,False
qwen3_4b,test,17059986,generation_2,7,1,3,0.0006836115499027,0.4561656489386223,7,194,0,False
qwen3_4b,test,17059986,generation_3,7,1,3,0.0006839630659669,0.4207809632311442,7,173,0,False
qwen3_4b,test,17166870,generation_1,4,1,0,0.6640247106552124,0.9120974987745285,4,163,0,True
qwen3_4b,test,17166870,generation_2,4,1,0,0.9265791177749634,0.9779233783483505,4,149,0,True
qwen3_4b,test,17166870,generation_3,4,1,0,0.729263961315155,0.9277650117874144,4,198,0,True
qwen3_4b,test,17491223,generation_1,2,0,1,0.0106694400310516,0.364203616976738,2,120,0,False
qwen3_4b,test,17491223,generation_2,2,0,2,0.0090915691107511,0.010874637868255349,2,208,0,False
qwen3_4b,test,17491223,generation_3,2,0,1,0.0085367392748594,0.49193533416837454,2,131,0,False
qwen3_4b,test,17511042,generation_1,7,1,3,0.0127718923613429,0.4077702426750745,7,199,0,False
qwen3_4b,test,17511042,generation_2,7,1,2,0.0376078374683856,0.6078954812671457,7,155,0,False
qwen3_4b,test,17511042,generation_3,7,1,2,0.0214805658906698,0.575228721701673,7,204,0,False
qwen3_4b,test,17562951,generation_1,6,1,2,0.0003142974164802,0.492250804095723,6,160,0,False
qwen3_4b,test,17562951,generation_2,6,1,2,0.0003207300615031,0.4955233182554366,6,160,0,False
qwen3_4b,test,17562951,generation_3,6,1,2,0.0002751786087173,0.49970759867089026,6,161,0,False
qwen3_4b,test,17879945,generation_1,10,0,4,0.0028454277198761,0.5624650014331565,10,178,1,False
qwen3_4b,test,17879945,generation_2,10,0,6,0.0064139449968934,0.4265521941706538,10,257,1,False
qwen3_4b,test,17879945,generation_3,10,0,6,0.0039813541807234,0.4216369478031992,10,177,1,False
qwen3_4b,test,17935240,generation_1,1,0,0,0.9959380626678468,0.9959380626678468,1,155,0,True
qwen3_4b,test,17935240,generation_2,1,0,0,0.9958428740501404,0.9958428740501404,1,147,0,True
qwen3_4b,test,17935240,generation_3,1,0,0,0.9962003827095032,0.9962003827095032,1,168,0,True
qwen3_4b,test,18179903,generation_1,3,0,2,0.0075294822454452,0.3379681960990031,3,172,0,False
qwen3_4b,test,18179903,generation_2,3,0,2,0.025836681947112,0.35569220222532744,3,163,0,False
qwen3_4b,test,18179903,generation_3,3,0,2,0.0081501482054591,0.3385666587079565,3,159,0,False
qwen3_4b,test,18257781,generation_1,3,0,0,0.8860051035881042,0.9595916867256165,3,147,0,True
qwen3_4b,test,18257781,generation_2,3,0,1,0.3019468486309051,0.765007883310318,3,170,0,False
qwen3_4b,test,18257781,generation_3,3,0,0,0.8912363648414612,0.9615460236867269,3,174,0,True
qwen3_4b,test,18399341,generation_1,1,0,1,0.0338273532688617,0.0338273532688617,1,164,0,False
qwen3_4b,test,18399341,generation_2,1,0,1,0.0024497106205672,0.0024497106205672,1,137,0,False
qwen3_4b,test,18399341,generation_3,1,0,0,0.7830162644386292,0.7830162644386292,1,151,0,True
qwen3_4b,test,18439803,generation_1,14,1,2,0.0095027983188629,0.7869844053472791,14,164,2,True
qwen3_4b,test,18439803,generation_2,14,1,3,0.0134051293134689,0.7259556933173111,14,220,2,False
qwen3_4b,test,18439803,generation_3,14,1,3,0.0101397735998034,0.7148978842555412,14,182,2,False
qwen3_4b,test,18441470,generation_1,4,0,1,0.0301461163908243,0.7387966350652277,4,156,0,False
qwen3_4b,test,18441470,generation_2,4,0,2,0.0060626114718616,0.492497137747705,4,176,0,False
qwen3_4b,test,18441470,generation_3,4,0,2,0.0122984750196337,0.5027281201910226,4,179,0,False
qwen3_4b,test,18457324,generation_1,15,0,5,0.0003234303148929,0.6199579928768799,15,271,2,False
qwen3_4b,test,18457324,generation_2,15,0,7,0.0005869597080163,0.5669348330974269,15,250,2,False
qwen3_4b,test,18457324,generation_3,15,0,5,0.0012509456137195,0.6068996447371319,15,210,2,False
qwen3_4b,test,1848636,generation_1,7,0,4,0.0294849127531051,0.46021496823855806,7,176,0,False
qwen3_4b,test,1848636,generation_2,7,0,5,0.0077454890124499,0.3475378402508795,7,215,0,False
qwen3_4b,test,1848636,generation_3,7,0,5,0.0145576708018779,0.3610429311437266,7,190,0,False
qwen3_4b,test,18503483,generation_1,6,1,3,0.0010265681194141,0.3303985886159353,6,173,0,False
qwen3_4b,test,18503483,generation_2,6,1,2,0.0005507068708539,0.49272169452160597,6,147,0,False
qwen3_4b,test,18503483,generation_3,6,1,2,0.0006388832116499,0.4895146813748094,6,155,0,False
qwen3_4b,test,18507837,generation_1,11,0,2,0.0002229273959528,0.8290332561247685,11,171,1,False
qwen3_4b,test,18507837,generation_2,11,0,2,0.0005256194272078,0.8135113610769622,11,180,1,False
qwen3_4b,test,18507837,generation_3,11,0,2,0.0002171432133764,0.8246176733677699,11,152,1,False
qwen3_4b,test,18991055,generation_1,11,0,2,0.0002746952231973,0.8074556883445687,11,178,1,False
qwen3_4b,test,18991055,generation_2,11,0,2,0.0002641058817971,0.8090665067588403,11,175,1,False
qwen3_4b,test,18991055,generation_3,11,0,2,0.0003955580759793,0.809017759938301,11,172,1,False
qwen3_4b,test,19207031,generation_1,2,0,2,0.0030919781420379,0.0052567754173650505,2,157,0,False
qwen3_4b,test,19207031,generation_2,2,0,2,0.0010311232181265,0.00152077228995035,2,136,0,False
qwen3_4b,test,19207031,generation_3,2,0,2,0.0029402282088994,0.00390284834429615,2,169,0,False
qwen3_4b,test,19208385,generation_1,5,0,0,0.9905001521110536,0.9939772367477417,5,177,0,True
qwen3_4b,test,19208385,generation_2,5,0,0,0.9958426356315612,0.9963356375694274,5,188,0,True
qwen3_4b,test,19208385,generation_3,5,0,0,0.9951752424240112,0.9959075331687928,5,168,0,True
qwen3_4b,test,19276632,generation_1,11,0,7,0.0239898059517145,0.45215485973114317,11,173,1,False
qwen3_4b,test,19276632,generation_2,11,0,1,0.1475059986114502,0.8631985946135088,11,187,1,True
qwen3_4b,test,19276632,generation_3,11,0,6,0.0220362301915884,0.49893005954271014,11,156,1,False
qwen3_4b,test,19353688,generation_1,2,0,0,0.997301697731018,0.9974548816680908,2,184,0,True
qwen3_4b,test,19353688,generation_2,2,0,0,0.9962862730026244,0.9965055286884308,2,129,0,True
qwen3_4b,test,19353688,generation_3,2,0,1,0.0094668259844183,0.501437037717551,2,136,0,False
qwen3_4b,test,19394258,generation_1,2,0,0,0.9912720322608948,0.9925375878810883,2,182,0,True
qwen3_4b,test,19394258,generation_2,2,0,0,0.9956236481666564,0.995624452829361,2,172,0,True
qwen3_4b,test,19394258,generation_3,2,0,0,0.9920273423194884,0.9928034842014313,2,148,0,True
qwen3_4b,test,19484664,generation_1,1,0,0,0.998040735721588,0.998040735721588,1,160,0,True
qwen3_4b,test,19484664,generation_2,1,0,0,0.997300922870636,0.997300922870636,1,133,0,True
qwen3_4b,test,19484664,generation_3,1,0,0,0.9976403713226318,0.9976403713226318,1,200,0,True
qwen3_4b,test,19531695,generation_1,8,1,2,0.0143691077828407,0.7181163905188441,8,187,0,False
qwen3_4b,test,19531695,generation_2,8,1,1,0.267197847366333,0.8338709399104118,8,200,0,False
qwen3_4b,test,19531695,generation_3,8,1,3,0.0076851272024214,0.6426692139939405,8,196,0,False
qwen3_4b,test,19565319,generation_1,11,0,4,0.0087565444409847,0.6351874809373509,11,190,1,False
qwen3_4b,test,19565319,generation_2,11,0,4,0.0303401891142129,0.6484244738451459,11,205,1,False
qwen3_4b,test,19565319,generation_3,11,0,4,0.0012223368976265,0.6272649687757208,11,166,1,False
qwen3_4b,test,19681452,generation_1,13,0,2,0.010693117044866,0.8310272632023463,13,200,2,True
qwen3_4b,test,19681452,generation_2,13,0,2,0.0562423430383205,0.8447775304890596,13,190,2,True
qwen3_4b,test,19681452,generation_3,13,0,5,0.0014361118664965,0.638526774611539,13,207,2,False
qwen3_4b,test,19789368,generation_1,11,1,9,0.0003484195040073,0.15713375350672074,11,276,1,False
qwen3_4b,test,19789368,generation_2,11,1,9,0.0003326841979287,0.14520451436295512,11,252,1,False
qwen3_4b,test,19789368,generation_3,11,1,9,0.0004478548944462,0.14823222721514118,11,177,1,False
qwen3_4b,test,19957053,generation_1,5,1,2,0.0003396501997485,0.3472112355055287,5,150,0,False
qwen3_4b,test,19957053,generation_2,5,1,0,0.0073440121486783,0.7781395444646477,5,121,0,True
qwen3_4b,test,19957053,generation_3,5,1,2,0.0003512406547088,0.38584831581101753,5,145,0,False
qwen3_4b,test,20534762,generation_1,2,0,0,0.9878966808319092,0.9907559752464294,2,180,0,True
qwen3_4b,test,20534762,generation_2,2,0,0,0.9942394495010376,0.9946027100086212,2,155,0,True
qwen3_4b,test,20534762,generation_3,2,0,0,0.9665923118591307,0.9802585542201996,2,168,0,True
qwen3_4b,test,20648600,generation_1,15,1,6,0.0017256718128919,0.5382942708364378,15,253,2,False
qwen3_4b,test,20648600,generation_2,15,1,5,0.0008298180764541,0.6204764917182426,15,267,2,False
qwen3_4b,test,20648600,generation_3,15,1,5,0.0031349519267678,0.590006771683693,15,261,2,False
qwen3_4b,test,20705401,generation_1,19,0,8,0.0147734591737389,0.598143638013617,19,211,2,False
qwen3_4b,test,20705401,generation_2,19,0,6,0.0087183369323611,0.6737394021627935,19,207,2,False
qwen3_4b,test,20705401,generation_3,19,0,5,0.0069171502254903,0.7245584653543407,19,253,2,False
qwen3_4b,test,20709368,generation_1,4,0,2,0.027891619130969,0.5296067181043327,4,149,0,False
qwen3_4b,test,20709368,generation_2,4,0,2,0.0080140214413404,0.5096287601627408,4,163,0,False
