model,split,paper_id,generation,rel_idx,num_relations,num_entities,abstract_words,entity_a,type_a,relation_type,entity_b,type_b,prob_supported
qwen3_4b,dev,24036311,generation_1,11,19,30,200,CTR9,GeneOrGeneProduct,Negative_Correlation,Oct4,GeneOrGeneProduct,0.04687398672103882
qwen3_4b,dev,24036311,generation_1,12,19,30,200,CTR9,GeneOrGeneProduct,Positive_Correlation,Sox2,GeneOrGeneProduct,0.04813544824719429
qwen3_4b,dev,24036311,generation_1,13,19,30,200,CTR9,GeneOrGeneProduct,Positive_Correlation,Elf5,GeneOrGeneProduct,0.004588533192873001
qwen3_4b,dev,24036311,generation_1,14,19,30,200,CTR9,GeneOrGeneProduct,Positive_Correlation,Eomes,GeneOrGeneProduct,0.02086756005883217
qwen3_4b,dev,24036311,generation_1,15,19,30,200,CTR9,GeneOrGeneProduct,Association,histone H3,GeneOrGeneProduct,0.9630869626998901
qwen3_4b,dev,24036311,generation_1,16,19,30,200,CTR9,GeneOrGeneProduct,Bind,Rtf1,GeneOrGeneProduct,0.8717294335365295
qwen3_4b,dev,24036311,generation_1,17,19,30,200,CTR9,GeneOrGeneProduct,Bind,54624,unknown,0.28259360790252686
qwen3_4b,dev,24036311,generation_1,18,19,30,200,CTR9,GeneOrGeneProduct,Bind,CTR9,GeneOrGeneProduct,0.22200238704681396
qwen3_4b,dev,24036311,generation_2,0,19,30,237,Setd2,GeneOrGeneProduct,Association,histone H3,GeneOrGeneProduct,0.0010688483016565442
qwen3_4b,dev,24036311,generation_2,1,19,30,237,Rtf1,GeneOrGeneProduct,Association,histone H3,GeneOrGeneProduct,0.0014979108236730099
qwen3_4b,dev,24036311,generation_2,2,19,30,237,54624,unknown,Association,histone H3,GeneOrGeneProduct,0.9785163402557373
qwen3_4b,dev,24036311,generation_2,3,19,30,237,CTR9,GeneOrGeneProduct,Negative_Correlation,Meg3,GeneOrGeneProduct,0.08648547530174255
qwen3_4b,dev,24036311,generation_2,4,19,30,237,CTR9,GeneOrGeneProduct,Negative_Correlation,Snrpn,GeneOrGeneProduct,0.010132010094821453
qwen3_4b,dev,24036311,generation_2,5,19,30,237,CTR9,GeneOrGeneProduct,Negative_Correlation,Peg3,GeneOrGeneProduct,0.0331285186111927
qwen3_4b,dev,24036311,generation_2,6,19,30,237,CTR9,GeneOrGeneProduct,Negative_Correlation,Mest,GeneOrGeneProduct,0.04139179363846779
qwen3_4b,dev,24036311,generation_2,7,19,30,237,CTR9,GeneOrGeneProduct,Negative_Correlation,Sox17,GeneOrGeneProduct,0.09553751349449158
qwen3_4b,dev,24036311,generation_2,8,19,30,237,CTR9,GeneOrGeneProduct,Negative_Correlation,Fgf4,GeneOrGeneProduct,0.05194241926074028
qwen3_4b,dev,24036311,generation_2,9,19,30,237,CTR9,GeneOrGeneProduct,Association,Gata6,GeneOrGeneProduct,0.011109113693237305
qwen3_4b,dev,24036311,generation_2,10,19,30,237,CTR9,GeneOrGeneProduct,Negative_Correlation,Nanog,GeneOrGeneProduct,0.2910001575946808
qwen3_4b,dev,24036311,generation_2,11,19,30,237,CTR9,GeneOrGeneProduct,Negative_Correlation,Oct4,GeneOrGeneProduct,0.00019978551426902413
qwen3_4b,dev,24036311,generation_2,12,19,30,237,CTR9,GeneOrGeneProduct,Positive_Correlation,Sox2,GeneOrGeneProduct,0.9585774540901184
qwen3_4b,dev,24036311,generation_2,13,19,30,237,CTR9,GeneOrGeneProduct,Positive_Correlation,Elf5,GeneOrGeneProduct,0.04050590097904205
qwen3_4b,dev,24036311,generation_2,14,19,30,237,CTR9,GeneOrGeneProduct,Positive_Correlation,Eomes,GeneOrGeneProduct,0.00019088869157712907
qwen3_4b,dev,24036311,generation_2,15,19,30,237,CTR9,GeneOrGeneProduct,Association,histone H3,GeneOrGeneProduct,0.9155852198600769
qwen3_4b,dev,24036311,generation_2,16,19,30,237,CTR9,GeneOrGeneProduct,Bind,Rtf1,GeneOrGeneProduct,0.10254772007465363
qwen3_4b,dev,24036311,generation_2,17,19,30,237,CTR9,GeneOrGeneProduct,Bind,54624,unknown,0.28288334608078003
qwen3_4b,dev,24036311,generation_2,18,19,30,237,CTR9,GeneOrGeneProduct,Bind,CTR9,GeneOrGeneProduct,0.04548526555299759
qwen3_4b,dev,24036311,generation_3,0,19,30,193,Setd2,GeneOrGeneProduct,Association,histone H3,GeneOrGeneProduct,0.25219476222991943
qwen3_4b,dev,24036311,generation_3,1,19,30,193,Rtf1,GeneOrGeneProduct,Association,histone H3,GeneOrGeneProduct,0.0015112989349290729
qwen3_4b,dev,24036311,generation_3,2,19,30,193,54624,unknown,Association,histone H3,GeneOrGeneProduct,0.0003176931932102889
qwen3_4b,dev,24036311,generation_3,3,19,30,193,CTR9,GeneOrGeneProduct,Negative_Correlation,Meg3,GeneOrGeneProduct,0.11126282811164856
qwen3_4b,dev,24036311,generation_3,4,19,30,193,CTR9,GeneOrGeneProduct,Negative_Correlation,Snrpn,GeneOrGeneProduct,0.019195571541786194
qwen3_4b,dev,24036311,generation_3,5,19,30,193,CTR9,GeneOrGeneProduct,Negative_Correlation,Peg3,GeneOrGeneProduct,0.34660351276397705
qwen3_4b,dev,24036311,generation_3,6,19,30,193,CTR9,GeneOrGeneProduct,Negative_Correlation,Mest,GeneOrGeneProduct,0.11806769669055939
qwen3_4b,dev,24036311,generation_3,7,19,30,193,CTR9,GeneOrGeneProduct,Negative_Correlation,Sox17,GeneOrGeneProduct,0.3652092516422272
qwen3_4b,dev,24036311,generation_3,8,19,30,193,CTR9,GeneOrGeneProduct,Negative_Correlation,Fgf4,GeneOrGeneProduct,0.5246133208274841
qwen3_4b,dev,24036311,generation_3,9,19,30,193,CTR9,GeneOrGeneProduct,Association,Gata6,GeneOrGeneProduct,0.0801180750131607
qwen3_4b,dev,24036311,generation_3,10,19,30,193,CTR9,GeneOrGeneProduct,Negative_Correlation,Nanog,GeneOrGeneProduct,0.9475025534629822
qwen3_4b,dev,24036311,generation_3,11,19,30,193,CTR9,GeneOrGeneProduct,Negative_Correlation,Oct4,GeneOrGeneProduct,0.2085987627506256
qwen3_4b,dev,24036311,generation_3,12,19,30,193,CTR9,GeneOrGeneProduct,Positive_Correlation,Sox2,GeneOrGeneProduct,0.9248685836791992
qwen3_4b,dev,24036311,generation_3,13,19,30,193,CTR9,GeneOrGeneProduct,Positive_Correlation,Elf5,GeneOrGeneProduct,0.5491967797279358
qwen3_4b,dev,24036311,generation_3,14,19,30,193,CTR9,GeneOrGeneProduct,Positive_Correlation,Eomes,GeneOrGeneProduct,0.9621193408966064
qwen3_4b,dev,24036311,generation_3,15,19,30,193,CTR9,GeneOrGeneProduct,Association,histone H3,GeneOrGeneProduct,0.9428805112838745
qwen3_4b,dev,24036311,generation_3,16,19,30,193,CTR9,GeneOrGeneProduct,Bind,Rtf1,GeneOrGeneProduct,0.9497359395027161
qwen3_4b,dev,24036311,generation_3,17,19,30,193,CTR9,GeneOrGeneProduct,Bind,54624,unknown,0.00018526692292653024
qwen3_4b,dev,24036311,generation_3,18,19,30,193,CTR9,GeneOrGeneProduct,Bind,CTR9,GeneOrGeneProduct,0.023840760812163353
qwen3_4b,dev,25080425,generation_1,0,12,31,217,myocardial ischemia,DiseaseOrPhenotypicFeature,Positive_Correlation,isoproterenol,ChemicalEntity,0.00038896873593330383
qwen3_4b,dev,25080425,generation_1,1,12,31,217,myocardial ischemia,DiseaseOrPhenotypicFeature,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.9981693029403687
qwen3_4b,dev,25080425,generation_1,2,12,31,217,isoproterenol,ChemicalEntity,Positive_Correlation,myocardial injury,DiseaseOrPhenotypicFeature,0.9823710918426514
qwen3_4b,dev,25080425,generation_1,3,12,31,217,isoproterenol,ChemicalEntity,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.01795058324933052
qwen3_4b,dev,25080425,generation_1,4,12,31,217,myocardial injury,DiseaseOrPhenotypicFeature,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.9979380965232849
qwen3_4b,dev,25080425,generation_1,5,12,31,217,betaine,ChemicalEntity,Negative_Correlation,Bax,GeneOrGeneProduct,0.977846086025238
qwen3_4b,dev,25080425,generation_1,6,12,31,217,betaine,ChemicalEntity,Positive_Correlation,Bcl-2,GeneOrGeneProduct,0.1754865050315857
qwen3_4b,dev,25080425,generation_1,7,12,31,217,betaine,ChemicalEntity,Negative_Correlation,ventricular remodeling,DiseaseOrPhenotypicFeature,0.9864823818206787
qwen3_4b,dev,25080425,generation_1,8,12,31,217,betaine,ChemicalEntity,Negative_Correlation,myocardial ischemia,DiseaseOrPhenotypicFeature,0.9879888296127319
qwen3_4b,dev,25080425,generation_1,9,12,31,217,betaine,ChemicalEntity,Negative_Correlation,isoproterenol,ChemicalEntity,0.9813928008079529
qwen3_4b,dev,25080425,generation_1,10,12,31,217,betaine,ChemicalEntity,Negative_Correlation,myocardial injury,DiseaseOrPhenotypicFeature,0.9876044988632202
qwen3_4b,dev,25080425,generation_1,11,12,31,217,betaine,ChemicalEntity,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.025741513818502426
qwen3_4b,dev,25080425,generation_2,0,12,31,167,myocardial ischemia,DiseaseOrPhenotypicFeature,Positive_Correlation,isoproterenol,ChemicalEntity,0.00048505456652492285
qwen3_4b,dev,25080425,generation_2,1,12,31,167,myocardial ischemia,DiseaseOrPhenotypicFeature,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.9980067610740662
qwen3_4b,dev,25080425,generation_2,2,12,31,167,isoproterenol,ChemicalEntity,Positive_Correlation,myocardial injury,DiseaseOrPhenotypicFeature,0.982820987701416
qwen3_4b,dev,25080425,generation_2,3,12,31,167,isoproterenol,ChemicalEntity,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.017583569511771202
qwen3_4b,dev,25080425,generation_2,4,12,31,167,myocardial injury,DiseaseOrPhenotypicFeature,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.9978640675544739
qwen3_4b,dev,25080425,generation_2,5,12,31,167,betaine,ChemicalEntity,Negative_Correlation,Bax,GeneOrGeneProduct,0.975911021232605
qwen3_4b,dev,25080425,generation_2,6,12,31,167,betaine,ChemicalEntity,Positive_Correlation,Bcl-2,GeneOrGeneProduct,0.06621962785720825
qwen3_4b,dev,25080425,generation_2,7,12,31,167,betaine,ChemicalEntity,Negative_Correlation,ventricular remodeling,DiseaseOrPhenotypicFeature,0.9804239273071289
qwen3_4b,dev,25080425,generation_2,8,12,31,167,betaine,ChemicalEntity,Negative_Correlation,myocardial ischemia,DiseaseOrPhenotypicFeature,0.9870777130126953
qwen3_4b,dev,25080425,generation_2,9,12,31,167,betaine,ChemicalEntity,Negative_Correlation,isoproterenol,ChemicalEntity,0.9791468977928162
qwen3_4b,dev,25080425,generation_2,10,12,31,167,betaine,ChemicalEntity,Negative_Correlation,myocardial injury,DiseaseOrPhenotypicFeature,0.9868559241294861
qwen3_4b,dev,25080425,generation_2,11,12,31,167,betaine,ChemicalEntity,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.12021449953317642
qwen3_4b,dev,25080425,generation_3,0,12,31,142,myocardial ischemia,DiseaseOrPhenotypicFeature,Positive_Correlation,isoproterenol,ChemicalEntity,0.0006355712539516389
qwen3_4b,dev,25080425,generation_3,1,12,31,142,myocardial ischemia,DiseaseOrPhenotypicFeature,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.9976735711097717
qwen3_4b,dev,25080425,generation_3,2,12,31,142,isoproterenol,ChemicalEntity,Positive_Correlation,myocardial injury,DiseaseOrPhenotypicFeature,0.9826951622962952
qwen3_4b,dev,25080425,generation_3,3,12,31,142,isoproterenol,ChemicalEntity,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.025772690773010254
qwen3_4b,dev,25080425,generation_3,4,12,31,142,myocardial injury,DiseaseOrPhenotypicFeature,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.997523844242096
qwen3_4b,dev,25080425,generation_3,5,12,31,142,betaine,ChemicalEntity,Negative_Correlation,Bax,GeneOrGeneProduct,0.973491370677948
qwen3_4b,dev,25080425,generation_3,6,12,31,142,betaine,ChemicalEntity,Positive_Correlation,Bcl-2,GeneOrGeneProduct,0.024341518059372902
qwen3_4b,dev,25080425,generation_3,7,12,31,142,betaine,ChemicalEntity,Negative_Correlation,ventricular remodeling,DiseaseOrPhenotypicFeature,0.9857372045516968
qwen3_4b,dev,25080425,generation_3,8,12,31,142,betaine,ChemicalEntity,Negative_Correlation,myocardial ischemia,DiseaseOrPhenotypicFeature,0.9863708019256592
qwen3_4b,dev,25080425,generation_3,9,12,31,142,betaine,ChemicalEntity,Negative_Correlation,isoproterenol,ChemicalEntity,0.980692446231842
qwen3_4b,dev,25080425,generation_3,10,12,31,142,betaine,ChemicalEntity,Negative_Correlation,myocardial injury,DiseaseOrPhenotypicFeature,0.986210286617279
qwen3_4b,dev,25080425,generation_3,11,12,31,142,betaine,ChemicalEntity,Association,signal transducer and activator of transcription 3,GeneOrGeneProduct,0.03969943895936012
qwen3_4b,dev,27509880,generation_1,0,17,50,241,polysaccharide,ChemicalEntity,Association,major histocompatibility complex (MHC) class,GeneOrGeneProduct,0.9915006160736084
qwen3_4b,dev,27509880,generation_1,1,17,50,241,histone deacetylase,GeneOrGeneProduct,Negative_Correlation,depsipeptide,ChemicalEntity,0.5029826760292053
qwen3_4b,dev,27509880,generation_1,2,17,50,241,5-fluorouracil,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9797018766403198
qwen3_4b,dev,27509880,generation_1,3,17,50,241,5-fluorouracil,ChemicalEntity,Association,CIITA,GeneOrGeneProduct,0.005715231876820326
qwen3_4b,dev,27509880,generation_1,4,17,50,241,5-fluorouracil,ChemicalEntity,Association,PCAF,GeneOrGeneProduct,0.008067362010478973
qwen3_4b,dev,27509880,generation_1,5,17,50,241,5-fluorouracil,ChemicalEntity,Positive_Correlation,p21,GeneOrGeneProduct,0.02767236903309822
qwen3_4b,dev,27509880,generation_1,6,17,50,241,840,unknown,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.031458884477615356
qwen3_4b,dev,27509880,generation_1,7,17,50,241,840,unknown,Positive_Correlation,depsipeptide,ChemicalEntity,0.04064897447824478
qwen3_4b,dev,27509880,generation_1,8,17,50,241,836,unknown,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.00022755331883672625
qwen3_4b,dev,27509880,generation_1,9,17,50,241,836,unknown,Positive_Correlation,depsipeptide,ChemicalEntity,0.0002963055158033967
qwen3_4b,dev,27509880,generation_1,10,17,50,241,depsipeptide,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9855237007141113
qwen3_4b,dev,27509880,generation_1,11,17,50,241,depsipeptide,ChemicalEntity,Association,CIITA,GeneOrGeneProduct,0.005897193215787411
qwen3_4b,dev,27509880,generation_1,12,17,50,241,depsipeptide,ChemicalEntity,Association,PCAF,GeneOrGeneProduct,0.00961203034967184
qwen3_4b,dev,27509880,generation_1,13,17,50,241,depsipeptide,ChemicalEntity,Cotreatment,5-fluorouracil,ChemicalEntity,0.21754293143749237
qwen3_4b,dev,27509880,generation_1,14,17,50,241,depsipeptide,ChemicalEntity,Positive_Correlation,p21,GeneOrGeneProduct,0.025835376232862473
qwen3_4b,dev,27509880,generation_1,15,17,50,241,major histocompatibility complex class II,GeneOrGeneProduct,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.006661736406385899
qwen3_4b,dev,27509880,generation_1,16,17,50,241,major histocompatibility complex class II,GeneOrGeneProduct,Positive_Correlation,depsipeptide,ChemicalEntity,0.014080536551773548
qwen3_4b,dev,27509880,generation_2,0,17,50,279,polysaccharide,ChemicalEntity,Association,major histocompatibility complex (MHC) class,GeneOrGeneProduct,0.9947328567504883
qwen3_4b,dev,27509880,generation_2,1,17,50,279,histone deacetylase,GeneOrGeneProduct,Negative_Correlation,depsipeptide,ChemicalEntity,0.03431400656700134
qwen3_4b,dev,27509880,generation_2,2,17,50,279,5-fluorouracil,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9775177836418152
qwen3_4b,dev,27509880,generation_2,3,17,50,279,5-fluorouracil,ChemicalEntity,Association,CIITA,GeneOrGeneProduct,0.006574596278369427
qwen3_4b,dev,27509880,generation_2,4,17,50,279,5-fluorouracil,ChemicalEntity,Association,PCAF,GeneOrGeneProduct,0.009979951195418835
qwen3_4b,dev,27509880,generation_2,5,17,50,279,5-fluorouracil,ChemicalEntity,Positive_Correlation,p21,GeneOrGeneProduct,0.029207658022642136
qwen3_4b,dev,27509880,generation_2,6,17,50,279,840,unknown,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.022886767983436584
qwen3_4b,dev,27509880,generation_2,7,17,50,279,840,unknown,Positive_Correlation,depsipeptide,ChemicalEntity,0.0029936900828033686
qwen3_4b,dev,27509880,generation_2,8,17,50,279,836,unknown,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.04781661182641983
qwen3_4b,dev,27509880,generation_2,9,17,50,279,836,unknown,Positive_Correlation,depsipeptide,ChemicalEntity,0.0030312570743262768
qwen3_4b,dev,27509880,generation_2,10,17,50,279,depsipeptide,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9837939143180847
qwen3_4b,dev,27509880,generation_2,11,17,50,279,depsipeptide,ChemicalEntity,Association,CIITA,GeneOrGeneProduct,0.005778104066848755
qwen3_4b,dev,27509880,generation_2,12,17,50,279,depsipeptide,ChemicalEntity,Association,PCAF,GeneOrGeneProduct,0.008730268105864525
qwen3_4b,dev,27509880,generation_2,13,17,50,279,depsipeptide,ChemicalEntity,Cotreatment,5-fluorouracil,ChemicalEntity,0.6309237480163574
qwen3_4b,dev,27509880,generation_2,14,17,50,279,depsipeptide,ChemicalEntity,Positive_Correlation,p21,GeneOrGeneProduct,0.022777048870921135
qwen3_4b,dev,27509880,generation_2,15,17,50,279,major histocompatibility complex class II,GeneOrGeneProduct,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.006009380798786879
qwen3_4b,dev,27509880,generation_2,16,17,50,279,major histocompatibility complex class II,GeneOrGeneProduct,Positive_Correlation,depsipeptide,ChemicalEntity,0.005352585110813379
qwen3_4b,dev,27509880,generation_3,0,17,50,252,polysaccharide,ChemicalEntity,Association,major histocompatibility complex (MHC) class,GeneOrGeneProduct,0.9959158301353455
qwen3_4b,dev,27509880,generation_3,1,17,50,252,histone deacetylase,GeneOrGeneProduct,Negative_Correlation,depsipeptide,ChemicalEntity,0.051405999809503555
qwen3_4b,dev,27509880,generation_3,2,17,50,252,5-fluorouracil,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9864453673362732
qwen3_4b,dev,27509880,generation_3,3,17,50,252,5-fluorouracil,ChemicalEntity,Association,CIITA,GeneOrGeneProduct,0.006310164928436279
qwen3_4b,dev,27509880,generation_3,4,17,50,252,5-fluorouracil,ChemicalEntity,Association,PCAF,GeneOrGeneProduct,0.007591439411044121
qwen3_4b,dev,27509880,generation_3,5,17,50,252,5-fluorouracil,ChemicalEntity,Positive_Correlation,p21,GeneOrGeneProduct,0.9656981229782104
qwen3_4b,dev,27509880,generation_3,6,17,50,252,840,unknown,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.0001903434458654374
qwen3_4b,dev,27509880,generation_3,7,17,50,252,840,unknown,Positive_Correlation,depsipeptide,ChemicalEntity,0.00019852822879329324
qwen3_4b,dev,27509880,generation_3,8,17,50,252,836,unknown,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.0001865849772002548
qwen3_4b,dev,27509880,generation_3,9,17,50,252,836,unknown,Positive_Correlation,depsipeptide,ChemicalEntity,0.00019633966439869255
qwen3_4b,dev,27509880,generation_3,10,17,50,252,depsipeptide,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9897246360778809
qwen3_4b,dev,27509880,generation_3,11,17,50,252,depsipeptide,ChemicalEntity,Association,CIITA,GeneOrGeneProduct,0.006012706086039543
qwen3_4b,dev,27509880,generation_3,12,17,50,252,depsipeptide,ChemicalEntity,Association,PCAF,GeneOrGeneProduct,0.00970267504453659
qwen3_4b,dev,27509880,generation_3,13,17,50,252,depsipeptide,ChemicalEntity,Cotreatment,5-fluorouracil,ChemicalEntity,0.2800188958644867
qwen3_4b,dev,27509880,generation_3,14,17,50,252,depsipeptide,ChemicalEntity,Positive_Correlation,p21,GeneOrGeneProduct,0.9671907424926758
qwen3_4b,dev,27509880,generation_3,15,17,50,252,major histocompatibility complex class II,GeneOrGeneProduct,Positive_Correlation,5-fluorouracil,ChemicalEntity,0.004605989903211594
qwen3_4b,dev,27509880,generation_3,16,17,50,252,major histocompatibility complex class II,GeneOrGeneProduct,Positive_Correlation,depsipeptide,ChemicalEntity,0.0019346054177731276
qwen3_4b,dev,27840894,generation_1,0,2,23,158,PHEX,GeneOrGeneProduct,Negative_Correlation,X-linked hypophosphatemic rickets,DiseaseOrPhenotypicFeature,0.00232477905228734
qwen3_4b,dev,27840894,generation_1,1,2,23,158,PHEX,GeneOrGeneProduct,Association,hypophosphatemic rickets,DiseaseOrPhenotypicFeature,0.9950283169746399
qwen3_4b,dev,27840894,generation_2,0,2,23,147,PHEX,GeneOrGeneProduct,Negative_Correlation,X-linked hypophosphatemic rickets,DiseaseOrPhenotypicFeature,0.0021579323802143335
qwen3_4b,dev,27840894,generation_2,1,2,23,147,PHEX,GeneOrGeneProduct,Association,hypophosphatemic rickets,DiseaseOrPhenotypicFeature,0.9951289892196655
qwen3_4b,dev,27840894,generation_3,0,2,23,140,PHEX,GeneOrGeneProduct,Negative_Correlation,X-linked hypophosphatemic rickets,DiseaseOrPhenotypicFeature,0.005296023562550545
